date,sku_id,location_id,on_hand_quantity,inventory_value,on_order_quantity,reserved_quantity,lead_time_days,supplier_id,category,data_source,description
2011-12-09,22959,SIM-DC-01,373,758.61,0,9,14,SIM-SUP-06,UNMAPPED,synthetic_demo,WRAP CHRISTMAS VILLAGE
2011-12-09,22960,SIM-DC-01,37,499.42,0,4,7,SIM-SUP-04,UNMAPPED,synthetic_demo,JAM MAKING SET WITH JARS
2011-12-09,22961,SIM-DC-01,138,2995.28,0,4,3,SIM-SUP-10,UNMAPPED,synthetic_demo,JAM MAKING SET PRINTED
2011-12-09,22962,SIM-DC-01,89,1629.13,0,12,14,SIM-SUP-01,UNMAPPED,synthetic_demo,JAM JAR WITH PINK LID
2011-12-09,22963,SIM-DC-01,14,45.75,2,2,3,SIM-SUP-07,UNMAPPED,synthetic_demo,JAM JAR WITH GREEN LID
2011-12-09,22964,SIM-DC-01,91,1330.87,0,1,10,SIM-SUP-09,UNMAPPED,synthetic_demo,3 PIECE SPACEBOY COOKIE CUTTER SET
2011-12-09,22965,SIM-DC-01,11,127.74,0,0,5,SIM-SUP-12,UNMAPPED,synthetic_demo,3 TRADITIONAl BISCUIT CUTTERS SET
2011-12-09,22966,SIM-DC-01,437,1101.36,0,1,14,SIM-SUP-12,UNMAPPED,synthetic_demo,GINGERBREAD MAN COOKIE CUTTER
2011-12-09,22967,SIM-DC-01,1,23.36,0,0,10,SIM-SUP-05,UNMAPPED,synthetic_demo,SET 3 SONG BIRD PAPER EGGS ASSORTED
2011-12-09,22968,SIM-DC-01,7,171.35,0,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,ROSE COTTAGE KEEPSAKE BOX
2011-12-09,22969,SIM-DC-01,59,501.59,43,4,7,SIM-SUP-06,UNMAPPED,synthetic_demo,HOMEMADE JAM SCENTED CANDLES
2011-12-09,22970,SIM-DC-01,22,308.05,0,3,5,SIM-SUP-09,UNMAPPED,synthetic_demo,LONDON BUS COFFEE MUG
2011-12-09,22971,SIM-DC-01,35,661.72,0,5,7,SIM-SUP-11,UNMAPPED,synthetic_demo,QUEENS GUARD COFFEE MUG
2011-12-09,22972,SIM-DC-01,56,251.98,0,6,14,SIM-SUP-08,UNMAPPED,synthetic_demo,CHILDREN'S SPACEBOY MUG
2011-12-09,22973,SIM-DC-01,14,289.53,0,2,10,SIM-SUP-11,UNMAPPED,synthetic_demo,CHILDREN'S CIRCUS PARADE MUG
2011-12-09,22974,SIM-DC-01,25,116.21,16,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,CHILDRENS DOLLY GIRL MUG
2011-12-09,22975,SIM-DC-01,20,262.24,0,1,10,SIM-SUP-07,UNMAPPED,synthetic_demo,SPACEBOY CHILDRENS EGG CUP
2011-12-09,22976,SIM-DC-01,8,144.80,3,1,5,SIM-SUP-08,UNMAPPED,synthetic_demo,CIRCUS PARADE CHILDRENS EGG CUP
2011-12-09,22977,SIM-DC-01,3,12.21,0,0,3,SIM-SUP-03,UNMAPPED,synthetic_demo,DOLLY GIRL CHILDRENS EGG CUP
2011-12-09,22978,SIM-DC-01,11,79.26,0,1,3,SIM-SUP-03,UNMAPPED,synthetic_demo,PANTRY ROLLING PIN
2011-12-09,22979,SIM-DC-01,61,1387.33,0,1,3,SIM-SUP-08,UNMAPPED,synthetic_demo,PANTRY WASHING UP BRUSH
2011-12-09,22980,SIM-DC-01,30,634.29,7,4,10,SIM-SUP-06,UNMAPPED,synthetic_demo,PANTRY SCRUBBING BRUSH
2011-12-09,22981,SIM-DC-01,15,323.83,0,0,5,SIM-SUP-11,UNMAPPED,synthetic_demo,PANTRY APPLE CORER
2011-12-09,22982,SIM-DC-01,28,255.72,0,0,5,SIM-SUP-10,UNMAPPED,synthetic_demo,PANTRY PASTRY BRUSH
2011-12-09,22983,SIM-DC-01,85,507.59,0,9,10,SIM-SUP-06,UNMAPPED,synthetic_demo,CARD BILLBOARD FONT
2011-12-09,22984,SIM-DC-01,10,224.84,0,1,3,SIM-SUP-11,UNMAPPED,synthetic_demo,CARD GINGHAM ROSE
2011-12-09,22985,SIM-DC-01,22,526.51,0,2,10,SIM-SUP-07,UNMAPPED,synthetic_demo,WRAP BILLBOARD FONTS DESIGN
2011-12-09,22986,SIM-DC-01,13,49.21,1,2,5,SIM-SUP-08,UNMAPPED,synthetic_demo,WRAP GINGHAM ROSE
2011-12-09,22988,SIM-DC-01,49,694.11,0,5,7,SIM-SUP-09,UNMAPPED,synthetic_demo,SOLDIERS EGG CUP
2011-12-09,22989,SIM-DC-01,20,125.61,0,0,7,SIM-SUP-11,UNMAPPED,synthetic_demo,SET 2 PANTRY DESIGN TEA TOWELS
2011-12-09,22990,SIM-DC-01,7,135.17,0,0,7,SIM-SUP-09,UNMAPPED,synthetic_demo,COTTON APRON PANTRY DESIGN
2011-12-09,22991,SIM-DC-01,38,379.57,5,1,3,SIM-SUP-11,UNMAPPED,synthetic_demo,GIRAFFE WOODEN RULER
2011-12-09,22992,SIM-DC-01,354,8379.47,0,37,14,SIM-SUP-04,UNMAPPED,synthetic_demo,REVOLVER WOODEN RULER
2011-12-09,22993,SIM-DC-01,216,3781.87,0,5,7,SIM-SUP-08,UNMAPPED,synthetic_demo,SET OF 4 PANTRY JELLY MOULDS
2011-12-09,22994,SIM-DC-01,73,1554.01,0,8,7,SIM-SUP-03,UNMAPPED,synthetic_demo,TRAVEL CARD WALLET RETROSPOT
2011-12-09,22995,SIM-DC-01,59,952.17,0,5,7,SIM-SUP-08,UNMAPPED,synthetic_demo,TRAVEL CARD WALLET SUKI
2011-12-09,22996,SIM-DC-01,95,1596.08,0,2,5,SIM-SUP-08,UNMAPPED,synthetic_demo,TRAVEL CARD WALLET VINTAGE TICKET
2011-12-09,22997,SIM-DC-01,87,1355.32,0,12,7,SIM-SUP-11,UNMAPPED,synthetic_demo,TRAVEL CARD WALLET UNION JACK
2011-12-09,22998,SIM-DC-01,151,2824.16,0,6,3,SIM-SUP-08,UNMAPPED,synthetic_demo,TRAVEL CARD WALLET KEEP CALM
2011-12-09,22999,SIM-DC-01,90,1050.06,0,4,14,SIM-SUP-10,UNMAPPED,synthetic_demo,TRAVEL CARD WALLET VINTAGE LEAF
2011-12-09,23000,SIM-DC-01,35,598.27,17,5,5,SIM-SUP-09,UNMAPPED,synthetic_demo,TRAVEL CARD WALLET TRANSPORT
2011-12-09,23002,SIM-DC-01,16,70.33,0,1,3,SIM-SUP-12,UNMAPPED,synthetic_demo,TRAVEL CARD WALLET SKULLS
2011-12-09,23003,SIM-DC-01,2,8.21,0,0,10,SIM-SUP-11,UNMAPPED,synthetic_demo,TRAVEL CARD WALLET VINTAGE ROSE
2011-12-09,23004,SIM-DC-01,76,927.02,0,3,7,SIM-SUP-09,UNMAPPED,synthetic_demo,TRAVEL CARD WALLET PANTRY
2011-12-09,23005,SIM-DC-01,47,329.09,0,1,3,SIM-SUP-07,UNMAPPED,synthetic_demo,TRAVEL CARD WALLET I LOVE LONDON
2011-12-09,23006,SIM-DC-01,12,250.93,0,1,7,SIM-SUP-02,UNMAPPED,synthetic_demo,TRAVEL CARD WALLET FLOWER MEADOW
2011-12-09,23007,SIM-DC-01,12,28.88,5,0,14,SIM-SUP-08,UNMAPPED,synthetic_demo,SPACEBOY BABY GIFT SET
2011-12-09,23008,SIM-DC-01,8,84.72,0,1,5,SIM-SUP-12,UNMAPPED,synthetic_demo,DOLLY GIRL BABY GIFT SET
2011-12-09,23009,SIM-DC-01,9,77.36,0,1,3,SIM-SUP-06,UNMAPPED,synthetic_demo,I LOVE LONDON BABY GIFT SET
2011-12-09,23010,SIM-DC-01,11,92.49,1,1,5,SIM-SUP-08,UNMAPPED,synthetic_demo,CIRCUS PARADE BABY GIFT SET
2011-12-09,23012,SIM-DC-01,45,1103.87,0,3,7,SIM-SUP-09,UNMAPPED,synthetic_demo,GLASS APOTHECARY BOTTLE PERFUME
2011-12-09,23013,SIM-DC-01,58,836.63,0,6,7,SIM-SUP-09,UNMAPPED,synthetic_demo,GLASS APOTHECARY BOTTLE TONIC
2011-12-09,23014,SIM-DC-01,41,522.63,0,5,5,SIM-SUP-11,UNMAPPED,synthetic_demo,GLASS APOTHECARY BOTTLE ELIXIR
2011-12-09,23020,SIM-DC-01,8,92.57,0,0,7,SIM-SUP-04,UNMAPPED,synthetic_demo,GLASS SONGBIRD STORAGE JAR
2011-12-09,23025,SIM-DC-01,10,167.81,0,1,5,SIM-SUP-07,UNMAPPED,synthetic_demo,DRAWER KNOB VINTAGE GLASS BALL
2011-12-09,23026,SIM-DC-01,8,20.24,0,1,3,SIM-SUP-05,UNMAPPED,synthetic_demo,DRAWER KNOB VINTAGE GLASS STAR
2011-12-09,23028,SIM-DC-01,2,10.38,0,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,DRAWER KNOB CRACKLE GLAZE BLUE
2011-12-09,23029,SIM-DC-01,13,255.74,2,1,3,SIM-SUP-12,UNMAPPED,synthetic_demo,DRAWER KNOB CRACKLE GLAZE GREEN
2011-12-09,23031,SIM-DC-01,34,621.60,8,4,7,SIM-SUP-09,UNMAPPED,synthetic_demo,DRAWER KNOB CRACKLE GLAZE PINK
2011-12-09,23032,SIM-DC-01,9,116.19,0,1,7,SIM-SUP-09,UNMAPPED,synthetic_demo,DRAWER KNOB CRACKLE GLAZE IVORY
2011-12-09,23033,SIM-DC-01,27,239.69,0,4,10,SIM-SUP-07,UNMAPPED,synthetic_demo,DRAWER KNOB CERAMIC RED
2011-12-09,23034,SIM-DC-01,17,165.09,0,1,5,SIM-SUP-10,UNMAPPED,synthetic_demo,DRAWER KNOB CERAMIC BLACK
2011-12-09,23035,SIM-DC-01,98,494.95,0,12,14,SIM-SUP-01,UNMAPPED,synthetic_demo,DRAWER KNOB CERAMIC IVORY
2011-12-09,23041,SIM-DC-01,11,49.34,0,0,5,SIM-SUP-06,UNMAPPED,synthetic_demo,PAPER LANTERN 9 POINT SNOW STAR
2011-12-09,23048,SIM-DC-01,7,120.63,2,1,3,SIM-SUP-03,UNMAPPED,synthetic_demo,SET OF 10 LANTERNS FAIRY LIGHT STAR
2011-12-09,23049,SIM-DC-01,10,56.30,3,1,14,SIM-SUP-05,UNMAPPED,synthetic_demo,RECYCLED ACAPULCO MAT RED
2011-12-09,23050,SIM-DC-01,5,85.72,0,0,5,SIM-SUP-09,UNMAPPED,synthetic_demo,RECYCLED ACAPULCO MAT GREEN
2011-12-09,23051,SIM-DC-01,3,44.65,0,0,14,SIM-SUP-09,UNMAPPED,synthetic_demo,RECYCLED ACAPULCO MAT BLUE
2011-12-09,23052,SIM-DC-01,17,54.02,0,2,14,SIM-SUP-07,UNMAPPED,synthetic_demo,RECYCLED ACAPULCO MAT TURQUOISE
2011-12-09,23053,SIM-DC-01,7,92.43,0,0,10,SIM-SUP-07,UNMAPPED,synthetic_demo,RECYCLED ACAPULCO MAT PINK
2011-12-09,23054,SIM-DC-01,2,23.56,0,0,5,SIM-SUP-04,UNMAPPED,synthetic_demo,RECYCLED ACAPULCO MAT LAVENDER
2011-12-09,23055,SIM-DC-01,4,63.96,4,1,14,SIM-SUP-07,UNMAPPED,synthetic_demo,IVORY CHANDELIER T-LIGHT HOLDER
2011-12-09,23056,SIM-DC-01,10,99.38,2,1,10,SIM-SUP-06,UNMAPPED,synthetic_demo,FLOWERS CHANDELIER T-LIGHT HOLDER
2011-12-09,23057,SIM-DC-01,4,93.36,2,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,BEADED CHANDELIER T-LIGHT HOLDER
2011-12-09,23060,SIM-DC-01,7,28.04,1,1,10,SIM-SUP-09,UNMAPPED,synthetic_demo,HEART BEADED TRELLIS DECORATION
2011-12-09,23061,SIM-DC-01,55,797.67,0,3,14,SIM-SUP-12,UNMAPPED,synthetic_demo,VINTAGE EMBOSSED HEART
2011-12-09,23065,SIM-DC-01,1,15.02,0,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,LARGE DECO JEWELLERY STAND
2011-12-09,23066,SIM-DC-01,1,11.61,0,0,5,SIM-SUP-09,UNMAPPED,synthetic_demo,SMALL DECO JEWELLERY STAND
2011-12-09,23067,SIM-DC-01,11,214.63,3,1,7,SIM-SUP-06,UNMAPPED,synthetic_demo,HANGING ENGRAVED METAL HEART
2011-12-09,23068,SIM-DC-01,17,118.26,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,ALUMINIUM STAMPED HEART
2011-12-09,23070,SIM-DC-01,1,16.83,0,0,5,SIM-SUP-09,UNMAPPED,synthetic_demo,EDWARDIAN HEART PHOTO FRAME
2011-12-09,23073,SIM-DC-01,4,59.15,0,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,GEORGIAN TRINKET BOX
2011-12-09,23075,SIM-DC-01,11,150.41,0,1,14,SIM-SUP-04,UNMAPPED,synthetic_demo,PARLOUR CERAMIC WALL HOOK
2011-12-09,23076,SIM-DC-01,108,2213.08,73,4,10,SIM-SUP-05,UNMAPPED,synthetic_demo,ICE CREAM SUNDAE LIP GLOSS
2011-12-09,23077,SIM-DC-01,95,2010.64,0,1,3,SIM-SUP-04,UNMAPPED,synthetic_demo,DOUGHNUT LIP GLOSS
2011-12-09,23078,SIM-DC-01,193,836.65,23,11,10,SIM-SUP-10,UNMAPPED,synthetic_demo,ICE CREAM PEN LIP GLOSS
2011-12-09,23079,SIM-DC-01,31,290.32,7,4,14,SIM-SUP-10,UNMAPPED,synthetic_demo,TOADSTOOL BEDSIDE LIGHT
2011-12-09,23080,SIM-DC-01,33,335.76,0,1,3,SIM-SUP-02,UNMAPPED,synthetic_demo,RED METAL BOX TOP SECRET
2011-12-09,23081,SIM-DC-01,23,420.81,0,2,14,SIM-SUP-07,UNMAPPED,synthetic_demo,GREEN METAL BOX ARMY SUPPLIES
2011-12-09,23082,SIM-DC-01,35,143.20,0,0,3,SIM-SUP-11,UNMAPPED,synthetic_demo,SET 6 PAPER TABLE LANTERN HEARTS
2011-12-09,23083,SIM-DC-01,106,1138.17,0,9,5,SIM-SUP-11,UNMAPPED,synthetic_demo,SET 6 PAPER TABLE LANTERN STARS
2011-12-09,23084,SIM-DC-01,246,967.46,54,16,3,SIM-SUP-09,UNMAPPED,synthetic_demo,RABBIT NIGHT LIGHT
2011-12-09,23085,SIM-DC-01,8,23.69,0,0,5,SIM-SUP-11,UNMAPPED,synthetic_demo,ANTIQUE SILVER BAUBLE LAMP
2011-12-09,23086,SIM-DC-01,36,749.82,13,2,14,SIM-SUP-12,UNMAPPED,synthetic_demo,ZINC STAR T-LIGHT HOLDER
2011-12-09,23087,SIM-DC-01,11,176.88,3,1,5,SIM-SUP-08,UNMAPPED,synthetic_demo,ZINC HEART T-LIGHT HOLDER
2011-12-09,23088,SIM-DC-01,5,93.09,0,0,5,SIM-SUP-01,UNMAPPED,synthetic_demo,ZINC HEART FLOWER T-LIGHT HOLDER
2011-12-09,23089,SIM-DC-01,29,521.54,0,0,7,SIM-SUP-12,UNMAPPED,synthetic_demo,GLASS BON BON JAR
2011-12-09,23090,SIM-DC-01,50,1118.60,0,5,3,SIM-SUP-08,UNMAPPED,synthetic_demo,VINTAGE GLASS T-LIGHT HOLDER
2011-12-09,23091,SIM-DC-01,1,18.87,0,0,3,SIM-SUP-06,UNMAPPED,synthetic_demo,ZINC HERB GARDEN CONTAINER
2011-12-09,23092,SIM-DC-01,2,41.34,0,0,7,SIM-SUP-09,UNMAPPED,synthetic_demo,LARGE ANTIQUE WHITE PHOTO FRAME
2011-12-09,23093,SIM-DC-01,12,69.52,0,2,3,SIM-SUP-06,UNMAPPED,synthetic_demo,SMALL PARISIENNE HEART PHOTO FRAME
2011-12-09,23094,SIM-DC-01,1,11.95,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,LE GRAND TRAY CHIC SET
2011-12-09,23096,SIM-DC-01,20,323.50,15,3,10,SIM-SUP-06,UNMAPPED,synthetic_demo,PETIT TRAY CHIC
2011-12-09,23099,SIM-DC-01,6,57.31,0,1,5,SIM-SUP-02,UNMAPPED,synthetic_demo,FRENCH CARRIAGE LANTERN
2011-12-09,23100,SIM-DC-01,233,1541.70,0,7,10,SIM-SUP-03,UNMAPPED,synthetic_demo,SILVER BELLS TABLE DECORATION
2011-12-09,23101,SIM-DC-01,53,967.87,6,1,3,SIM-SUP-10,UNMAPPED,synthetic_demo,SILVER STARS TABLE DECORATION
2011-12-09,23102,SIM-DC-01,15,227.61,19,2,10,SIM-SUP-01,UNMAPPED,synthetic_demo,SILVER HEARTS TABLE DECORATION
2011-12-09,23103,SIM-DC-01,90,457.88,0,4,10,SIM-SUP-02,UNMAPPED,synthetic_demo,JINGLE BELL HEART DECORATION
2011-12-09,23106,SIM-DC-01,7,142.78,0,0,10,SIM-SUP-01,UNMAPPED,synthetic_demo,ZINC HEARTS PLANT POT HOLDER
2011-12-09,23107,SIM-DC-01,23,171.53,0,1,14,SIM-SUP-07,UNMAPPED,synthetic_demo,WHITE HEARTS WIRE PLANT POT HOLDER
2011-12-09,23108,SIM-DC-01,36,198.59,0,4,3,SIM-SUP-07,UNMAPPED,synthetic_demo,SET OF 10 LED DOLLY LIGHTS
2011-12-09,23109,SIM-DC-01,98,2117.16,0,6,3,SIM-SUP-10,UNMAPPED,synthetic_demo,PACK OF SIX LED TEA LIGHTS
2011-12-09,23110,SIM-DC-01,12,204.20,0,1,3,SIM-SUP-04,UNMAPPED,synthetic_demo,PARISIENNE KEY CABINET
2011-12-09,23111,SIM-DC-01,9,130.79,0,1,14,SIM-SUP-05,UNMAPPED,synthetic_demo,PARISIENNE SEWING BOX
2011-12-09,23112,SIM-DC-01,10,74.90,0,0,3,SIM-SUP-10,UNMAPPED,synthetic_demo,PARISIENNE CURIO CABINET
2011-12-09,23118,SIM-DC-01,20,490.77,0,1,3,SIM-SUP-09,UNMAPPED,synthetic_demo,PARISIENNE JEWELLERY DRAWER
2011-12-09,23119,SIM-DC-01,17,324.30,0,1,14,SIM-SUP-04,UNMAPPED,synthetic_demo,PACK OF 6 LARGE FRUIT STRAWS
2011-12-09,23120,SIM-DC-01,21,311.45,3,0,14,SIM-SUP-02,UNMAPPED,synthetic_demo,PACK OF 6 SMALL FRUIT STRAWS
2011-12-09,23121,SIM-DC-01,29,673.13,0,3,5,SIM-SUP-07,UNMAPPED,synthetic_demo,PACK OF 6 COCKTAIL PARASOL STRAWS
2011-12-09,23122,SIM-DC-01,46,1051.54,0,1,7,SIM-SUP-12,UNMAPPED,synthetic_demo,PARTY CHARMS 50 PIECES
2011-12-09,23123,SIM-DC-01,29,685.01,0,2,10,SIM-SUP-05,UNMAPPED,synthetic_demo,COCKTAIL SWORDS 50 PIECES
2011-12-09,23124,SIM-DC-01,1,11.62,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,18PC WOODEN CUTLERY SET DISPOSABLE
2011-12-09,23126,SIM-DC-01,99,2140.61,0,10,14,SIM-SUP-07,UNMAPPED,synthetic_demo,FELTCRAFT GIRL AMELIE KIT
2011-12-09,23127,SIM-DC-01,101,1817.04,0,10,14,SIM-SUP-05,UNMAPPED,synthetic_demo,FELTCRAFT GIRL NICOLE KIT
2011-12-09,23128,SIM-DC-01,10,84.28,0,1,3,SIM-SUP-12,UNMAPPED,synthetic_demo,FELTCRAFT BOY JEAN-PAUL KIT
2011-12-09,23129,SIM-DC-01,65,148.26,0,6,10,SIM-SUP-04,UNMAPPED,synthetic_demo,HEART SHAPED HOLLY WREATH
2011-12-09,23130,SIM-DC-01,135,1624.11,22,16,10,SIM-SUP-09,UNMAPPED,synthetic_demo,MISTLETOE HEART WREATH GREEN
2011-12-09,23131,SIM-DC-01,20,457.89,0,3,14,SIM-SUP-06,UNMAPPED,synthetic_demo,MISTLETOE HEART WREATH CREAM
2011-12-09,23132,SIM-DC-01,8,123.98,0,1,3,SIM-SUP-10,UNMAPPED,synthetic_demo,SMALL IVORY HEART WALL ORGANISER
2011-12-09,23133,SIM-DC-01,19,401.32,6,0,10,SIM-SUP-07,UNMAPPED,synthetic_demo,LARGE IVORY HEART WALL ORGANISER
2011-12-09,23134,SIM-DC-01,1,4.43,0,0,5,SIM-SUP-08,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,23135,SIM-DC-01,6,97.82,0,0,14,SIM-SUP-06,UNMAPPED,synthetic_demo,SMALL ZINC HEART WALL ORGANISER
2011-12-09,23136,SIM-DC-01,10,196.26,0,1,14,SIM-SUP-06,UNMAPPED,synthetic_demo,IVORY WIRE SWEETHEART LETTER TRAY
2011-12-09,23138,SIM-DC-01,3,52.99,0,0,14,SIM-SUP-09,UNMAPPED,synthetic_demo,SINGLE WIRE HOOK IVORY HEART
2011-12-09,23140,SIM-DC-01,1,3.72,0,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,TRIPLE WIRE HOOK IVORY HEART
2011-12-09,23144,SIM-DC-01,80,1286.53,1,4,5,SIM-SUP-12,UNMAPPED,synthetic_demo,ZINC T-LIGHT HOLDER STARS SMALL
2011-12-09,23145,SIM-DC-01,20,279.67,0,2,5,SIM-SUP-08,UNMAPPED,synthetic_demo,ZINC T-LIGHT HOLDER STAR LARGE
2011-12-09,23146,SIM-DC-01,54,1326.53,0,4,14,SIM-SUP-07,UNMAPPED,synthetic_demo,TRIPLE HOOK ANTIQUE IVORY ROSE
2011-12-09,23147,SIM-DC-01,72,1376.61,0,5,14,SIM-SUP-04,UNMAPPED,synthetic_demo,SINGLE ANTIQUE ROSE HOOK IVORY
2011-12-09,23148,SIM-DC-01,20,84.39,15,3,14,SIM-SUP-10,UNMAPPED,synthetic_demo,MINIATURE ANTIQUE ROSE HOOK IVORY
2011-12-09,23150,SIM-DC-01,8,125.93,0,1,7,SIM-SUP-02,UNMAPPED,synthetic_demo,IVORY SWEETHEART SOAP DISH
2011-12-09,23152,SIM-DC-01,15,153.16,2,1,10,SIM-SUP-09,UNMAPPED,synthetic_demo,IVORY SWEETHEART WIRE LETTER RACK
2011-12-09,23153,SIM-DC-01,5,120.41,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,ZINC SWEETHEART WIRE LETTER RACK
2011-12-09,23154,SIM-DC-01,54,512.30,15,1,10,SIM-SUP-09,UNMAPPED,synthetic_demo,SET OF 4 JAM JAR MAGNETS
2011-12-09,23155,SIM-DC-01,34,220.29,9,3,10,SIM-SUP-05,UNMAPPED,synthetic_demo,KNICKERBOCKERGLORY MAGNET ASSORTED
2011-12-09,23156,SIM-DC-01,59,198.97,14,3,7,SIM-SUP-08,UNMAPPED,synthetic_demo,SET OF 5 MINI GROCERY MAGNETS
2011-12-09,23157,SIM-DC-01,176,2593.65,54,5,10,SIM-SUP-10,UNMAPPED,synthetic_demo,SET OF 6 NATIVITY MAGNETS
2011-12-09,23158,SIM-DC-01,45,595.45,0,4,7,SIM-SUP-07,UNMAPPED,synthetic_demo,SET OF 5 LUCKY CAT MAGNETS
2011-12-09,23159,SIM-DC-01,31,382.42,0,4,3,SIM-SUP-06,UNMAPPED,synthetic_demo,SET OF 5 PANCAKE DAY MAGNETS
2011-12-09,23160,SIM-DC-01,8,39.40,0,1,14,SIM-SUP-01,UNMAPPED,synthetic_demo,REGENCY TEA SPOON
2011-12-09,23161,SIM-DC-01,23,91.75,2,3,14,SIM-SUP-04,UNMAPPED,synthetic_demo,REGENCY CAKE FORK
2011-12-09,23162,SIM-DC-01,36,697.52,13,5,14,SIM-SUP-12,UNMAPPED,synthetic_demo,REGENCY TEA STRAINER
2011-12-09,23163,SIM-DC-01,20,125.84,0,2,3,SIM-SUP-08,UNMAPPED,synthetic_demo,REGENCY SUGAR TONGS
2011-12-09,23164,SIM-DC-01,5,16.56,0,0,5,SIM-SUP-05,UNMAPPED,synthetic_demo,REGENCY CAKE SLICE
2011-12-09,23165,SIM-DC-01,91,2151.32,11,3,7,SIM-SUP-07,UNMAPPED,synthetic_demo,LARGE CERAMIC TOP STORAGE JAR
2011-12-09,23166,SIM-DC-01,107,2150.31,0,10,5,SIM-SUP-08,UNMAPPED,synthetic_demo,MEDIUM CERAMIC TOP STORAGE JAR
2011-12-09,23167,SIM-DC-01,197,985.14,0,24,14,SIM-SUP-03,UNMAPPED,synthetic_demo,SMALL CERAMIC TOP STORAGE JAR
2011-12-09,23168,SIM-DC-01,34,339.38,0,4,3,SIM-SUP-12,UNMAPPED,synthetic_demo,CLASSIC CAFE SUGAR DISPENSER
2011-12-09,23169,SIM-DC-01,106,2475.66,82,7,14,SIM-SUP-01,UNMAPPED,synthetic_demo,CLASSIC GLASS COOKIE JAR
2011-12-09,23170,SIM-DC-01,54,292.21,0,3,5,SIM-SUP-06,UNMAPPED,synthetic_demo,REGENCY TEA PLATE ROSES
2011-12-09,23171,SIM-DC-01,58,925.73,10,7,5,SIM-SUP-04,UNMAPPED,synthetic_demo,REGENCY TEA PLATE GREEN
2011-12-09,23172,SIM-DC-01,53,1068.36,0,2,14,SIM-SUP-04,UNMAPPED,synthetic_demo,REGENCY TEA PLATE PINK
2011-12-09,23173,SIM-DC-01,38,699.38,0,3,14,SIM-SUP-11,UNMAPPED,synthetic_demo,REGENCY TEAPOT ROSES
2011-12-09,23174,SIM-DC-01,61,957.51,0,5,10,SIM-SUP-01,UNMAPPED,synthetic_demo,REGENCY SUGAR BOWL GREEN
2011-12-09,23175,SIM-DC-01,15,119.51,0,1,14,SIM-SUP-11,UNMAPPED,synthetic_demo,REGENCY MILK JUG PINK
2011-12-09,23176,SIM-DC-01,34,684.76,0,2,3,SIM-SUP-10,UNMAPPED,synthetic_demo,ABC TREASURE BOOK BOX
2011-12-09,23177,SIM-DC-01,165,4087.17,0,6,14,SIM-SUP-09,UNMAPPED,synthetic_demo,TREASURE ISLAND BOOK BOX
2011-12-09,23178,SIM-DC-01,7,108.67,0,1,3,SIM-SUP-07,UNMAPPED,synthetic_demo,JAM CLOCK MAGNET
2011-12-09,23179,SIM-DC-01,5,56.06,0,1,5,SIM-SUP-02,UNMAPPED,synthetic_demo,CLOCK MAGNET MUM'S KITCHEN
2011-12-09,23180,SIM-DC-01,6,29.13,2,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,MUM'S KITCHEN CLOCK
2011-12-09,23181,SIM-DC-01,12,97.86,4,1,14,SIM-SUP-03,UNMAPPED,synthetic_demo,BULL DOG BOTTLE TOP WALL CLOCK
2011-12-09,23182,SIM-DC-01,102,2161.01,0,11,7,SIM-SUP-04,UNMAPPED,synthetic_demo,TOILET SIGN OCCUPIED OR VACANT
2011-12-09,23183,SIM-DC-01,11,206.33,0,2,14,SIM-SUP-06,UNMAPPED,synthetic_demo,MOTHER'S KITCHEN SPOON REST
2011-12-09,23184,SIM-DC-01,14,194.46,5,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,BULL DOG BOTTLE OPENER
2011-12-09,23186,SIM-DC-01,14,118.39,0,2,3,SIM-SUP-10,UNMAPPED,synthetic_demo,FRENCH STYLE STORAGE JAR CAFE
2011-12-09,23187,SIM-DC-01,2,34.08,0,0,5,SIM-SUP-01,UNMAPPED,synthetic_demo,FRENCH STYLE STORAGE JAR BONBONS
2011-12-09,23188,SIM-DC-01,43,850.79,0,1,7,SIM-SUP-12,UNMAPPED,synthetic_demo,VINTAGE 2 METRE FOLDING RULER
2011-12-09,23189,SIM-DC-01,92,1427.30,33,3,10,SIM-SUP-07,UNMAPPED,synthetic_demo,SET OF 12 FORK CANDLES
2011-12-09,23190,SIM-DC-01,22,363.69,0,0,5,SIM-SUP-02,UNMAPPED,synthetic_demo,BUNDLE OF 3 SCHOOL EXERCISE BOOKS
2011-12-09,23191,SIM-DC-01,139,765.37,0,12,10,SIM-SUP-07,UNMAPPED,synthetic_demo,BUNDLE OF 3 RETRO NOTE BOOKS
