date,sku_id,description,demand_units,median_active_day_units,q1_units,q3_units,spike_threshold_units,multiple_of_median
2011-12-06,21623,VINTAGE UNION JACK MEMOBOARD,56,2.00,2.00,6.00,12.00,28.00
2011-12-08,21441,BLUE BIRDHOUSE DECORATION,56,2.00,1.00,12.00,28.50,28.00
2011-12-09,22061,LARGE CAKE STAND HANGING STRAWBERY,56,3.00,2.00,6.00,12.00,18.67
2009-12-03,85231B,CINAMMON SET OF 9 T-LIGHTS,55,4.00,2.00,12.00,27.00,13.75
2009-12-04,20979,36 PENCILS TUBE RED RETROSPOT,55,16.00,3.00,23.00,53.00,3.44
2009-12-06,22352,LUNCH BOX WITH CUTLERY RETROSPOT,55,8.00,3.00,15.00,33.00,6.88
2009-12-07,85014A,BLACK/BLUE POLKADOT UMBRELLA,55,4.00,2.00,7.00,14.50,13.75
2009-12-09,84832,ZINC WILLIE WINKIE CANDLE STICK,55,12.00,6.00,24.00,51.00,4.58
2009-12-13,47591D,PINK FAIRY CAKE CHILDRENS APRON,55,11.00,6.00,22.00,46.00,5.00
2009-12-15,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,55,9.00,4.00,19.00,41.50,6.11
2009-12-23,21481,FAWN BLUE HOT WATER BOTTLE,55,8.00,5.00,22.00,47.50,6.88
2010-01-05,21486,PINK HEART DOTS HOT WATER BOTTLE,55,4.00,2.00,7.00,14.50,13.75
2010-01-06,84327A,PINK JUMPER LARRY THE LAMB,55,5.00,1.50,9.50,21.50,11.00
2010-01-10,21535,RED RETROSPOT SMALL MILK JUG,55,7.00,5.00,16.00,32.50,7.86
2010-01-19,21114,LAVENDER SCENTED FABRIC HEART,55,10.00,10.00,20.00,35.00,5.50
2010-01-19,22270,HAPPY EASTER HANGING DECORATION,55,4.00,2.00,6.00,12.00,13.75
2010-01-24,47590A,BLUE HAPPY BIRTHDAY BUNTING,55,5.00,3.00,11.00,23.00,11.00
2010-01-31,22381,TOY TIDY PINK POLKADOT,55,8.00,4.00,18.00,39.00,6.88
2010-02-02,21843,RED RETROSPOT CAKE STAND,55,6.00,2.00,12.00,27.00,9.17
2010-02-02,37448,CERAMIC CAKE DESIGN SPOTTED MUG,55,12.00,4.00,18.00,39.00,4.58
2010-02-03,22381,TOY TIDY PINK POLKADOT,55,8.00,4.00,18.00,39.00,6.88
2010-02-14,22377,BOTTLE BAG RETROSPOT,55,5.00,2.00,10.00,22.00,11.00
2010-02-16,22193,RED DINER WALL CLOCK,55,3.00,2.00,6.00,12.00,18.33
2010-02-25,22138,BAKING SET 9 PIECE RETROSPOT,55,11.00,5.50,21.00,44.25,5.00
2010-03-02,79067,CORONA MEXICAN TRAY,55,5.00,2.00,8.00,17.00,11.00
2010-03-18,22378,WALL TIDY RETROSPOT,55,5.00,2.00,10.00,22.00,11.00
2010-03-21,21314,SMALL GLASS HEART TRINKET POT,55,11.50,6.00,22.00,46.00,4.78
2010-03-22,22569,FELTCRAFT CUSHION BUTTERFLY,55,6.00,4.00,13.00,26.50,9.17
2010-03-26,22138,BAKING SET 9 PIECE RETROSPOT,55,11.00,5.50,21.00,44.25,5.00
2010-04-08,15044B,BLUE PAPER PARASOL,55,4.50,1.00,6.75,15.38,12.22
2010-04-08,22559,SEASIDE FLYING DISC,55,5.00,1.00,12.00,28.50,11.00
2010-04-09,22464,HANGING METAL HEART LANTERN,55,12.00,7.00,24.00,49.50,4.58
2010-04-13,85150,LADIES & GENTLEMEN METAL SIGN,55,12.00,5.00,21.00,45.00,4.58
2010-04-14,21937,STRAWBERRY PICNIC BAG,55,6.00,2.00,16.00,37.00,9.17
2010-04-19,21714,CITRONELLA CANDLE GARDEN POT,55,8.00,4.00,17.00,36.50,6.88
2010-04-19,82483,WOOD 2 DRAWER CABINET WHITE FINISH,55,6.00,3.00,16.00,35.50,9.17
2010-04-19,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,55,6.00,3.00,12.00,25.50,9.17
2010-04-21,21621,VINTAGE UNION JACK BUNTING,55,7.00,3.00,15.00,33.00,7.86
2010-04-22,21218,RED SPOTTY BISCUIT TIN,55,7.00,3.00,12.00,25.50,7.86
2010-04-29,79029,UNKNOWN,55,8.00,4.00,18.00,39.00,6.88
2010-05-07,21746,SMALL RED RETROSPOT WINDMILL,55,12.00,4.00,24.00,54.00,4.58
2010-05-23,22329,ROUND CONTAINER SET OF 5 RETROSPOT,55,5.00,1.00,14.00,33.50,11.00
2010-05-24,22189,CREAM HEART CARD HOLDER,55,9.00,4.00,19.00,41.50,6.11
2010-05-27,82578,KITCHEN METAL SIGN,55,6.00,2.00,15.00,34.50,9.17
2010-05-27,82581,TOILET METAL SIGN,55,12.00,3.00,22.00,50.50,4.58
2010-06-07,21523,DOORMAT FANCY FONT HOME SWEET HOME,55,6.00,2.00,13.00,29.50,9.17
2010-06-15,21115,ROSE CARAVAN DOORSTOP,55,2.00,2.00,4.00,7.00,27.50
2010-06-25,22464,HANGING METAL HEART LANTERN,55,12.00,7.00,24.00,49.50,4.58
2010-06-28,22271,FELTCRAFT DOLL ROSIE,55,6.00,3.00,13.00,28.00,9.17
2010-06-28,47591D,PINK FAIRY CAKE CHILDRENS APRON,55,11.00,6.00,22.00,46.00,5.00
2010-07-02,21218,RED SPOTTY BISCUIT TIN,55,7.00,3.00,12.00,25.50,7.86
2010-07-12,22668,PINK BABY BUNTING,55,6.00,3.25,12.00,25.12,9.17
2010-08-03,20961,STRAWBERRY BATH SPONGE,55,4.00,1.00,11.75,27.88,13.75
2010-08-03,21936,RED RETROSPOT PICNIC BAG,55,7.00,3.00,19.00,43.00,7.86
2010-08-25,22189,CREAM HEART CARD HOLDER,55,9.00,4.00,19.00,41.50,6.11
2010-08-26,22300,COFFEE MUG DOG + BALL DESIGN,55,7.00,6.00,12.00,21.00,7.86
2010-08-26,22301,COFFEE MUG CAT + BIRD DESIGN,55,7.00,6.00,13.00,23.50,7.86
2010-09-20,22570,UNKNOWN,55,7.00,3.00,13.00,28.00,7.86
2010-09-21,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,55,12.00,4.00,20.00,44.00,4.58
2010-09-24,22502,PICNIC BASKET WICKER SMALL,55,8.00,3.50,17.00,37.25,6.88
2010-09-30,21154,RED RETROSPOT OVEN GLOVE,55,10.00,3.00,17.00,38.00,5.50
2010-10-01,22138,BAKING SET 9 PIECE RETROSPOT,55,11.00,5.50,21.00,44.25,5.00
2010-10-01,85066,CREAM SWEETHEART MINI CHEST,55,4.00,2.00,6.25,12.62,13.75
2010-10-04,22620,4 TRADITIONAL SPINNING TOPS,55,13.00,8.00,25.00,50.50,4.23
2010-10-04,22744,MAKE YOUR OWN MONSOON CARD KIT,55,6.00,2.00,8.00,17.00,9.17
2010-10-06,22668,PINK BABY BUNTING,55,6.00,3.25,12.00,25.12,9.17
2010-10-07,22465,HANGING METAL STAR LANTERN,55,12.00,6.00,18.50,37.25,4.58
2010-10-07,22896,PEG BAG APPLES DESIGN,55,5.00,1.00,8.00,18.50,11.00
2010-10-07,85049G,CHOCOLATE BOX RIBBONS,55,6.00,2.00,14.00,32.00,9.17
2010-10-07,85150,LADIES & GENTLEMEN METAL SIGN,55,12.00,5.00,21.00,45.00,4.58
2010-10-12,20969,RED FLORAL FELTCRAFT SHOULDER BAG,55,4.00,2.00,8.00,17.00,13.75
2010-10-14,21688,SILVER PLATE CANDLE BOWL SMALL,55,6.00,3.00,6.00,10.50,9.17
2010-10-20,47567B,TEA TIME KITCHEN APRON,55,3.00,2.00,7.00,14.50,18.33
2010-10-26,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,55,5.00,2.00,11.00,24.50,11.00
2010-10-28,22381,TOY TIDY PINK POLKADOT,55,8.00,4.00,18.00,39.00,6.88
2010-10-31,21017,RED BIRD HOUSE TREE DECORATION,55,2.00,1.00,7.75,17.88,27.50
2010-11-02,22941,CHRISTMAS LIGHTS 10 REINDEER,55,10.00,4.00,19.50,42.75,5.50
2010-11-02,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,55,7.00,3.00,18.25,41.12,7.86
2010-11-03,22744,MAKE YOUR OWN MONSOON CARD KIT,55,6.00,2.00,8.00,17.00,9.17
2010-11-04,21191,LARGE WHITE HONEYCOMB PAPER BELL,55,6.00,2.00,11.00,24.50,9.17
2010-11-07,21754,HOME BUILDING BLOCK WORD,55,10.00,5.00,18.00,37.50,5.50
2010-11-08,22694,WICKER STAR,55,10.00,3.00,22.00,50.50,5.50
2010-11-10,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,55,6.00,2.00,16.00,37.00,9.17
2010-11-11,47567B,TEA TIME KITCHEN APRON,55,3.00,2.00,7.00,14.50,18.33
2010-11-14,22750,FELTCRAFT PRINCESS LOLA DOLL,55,7.00,4.00,13.00,26.50,7.86
2010-11-19,22696,WICKER WREATH LARGE,55,5.00,2.00,9.00,19.50,11.00
2010-11-23,22491,PACK OF 12 COLOURED PENCILS,55,12.00,6.00,24.00,51.00,4.58
2010-11-24,47591D,PINK FAIRY CAKE CHILDRENS APRON,55,11.00,6.00,22.00,46.00,5.00
2010-11-29,22380,TOY TIDY SPACEBOY,55,6.00,3.00,12.00,25.50,9.17
2010-11-29,22899,CHILDREN'S APRON DOLLY GIRL,55,6.00,3.00,12.00,25.50,9.17
2010-11-30,22089,PAPER BUNTING VINTAGE PAISLEY,55,6.00,3.00,12.00,25.50,9.17
2010-11-30,85049E,SCANDINAVIAN REDS RIBBONS,55,12.00,3.00,23.25,53.62,4.58
2010-12-02,20685,DOORMAT RED RETROSPOT,55,11.00,4.00,20.00,44.00,5.00
2010-12-06,21481,FAWN BLUE HOT WATER BOTTLE,55,8.00,5.00,22.00,47.50,6.88
2010-12-07,22110,BIRD HOUSE HOT WATER BOTTLE,55,5.00,2.00,10.00,22.00,11.00
2010-12-08,22219,LOVEBIRD HANGING DECORATION WHITE,55,12.00,5.00,24.00,52.50,4.58
2010-12-10,22586,FELTCRAFT HAIRBAND PINK AND BLUE,55,7.00,2.00,12.00,27.00,7.86
2010-12-12,22548,adjustment,55,8.00,3.00,14.00,30.50,6.88
2010-12-15,21484,CHICK GREY HOT WATER BOTTLE,55,6.00,2.00,16.00,37.00,9.17
2010-12-17,22810,SET OF 6 T-LIGHTS SNOWMEN,55,9.00,4.00,18.00,39.00,6.11
2010-12-20,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,55,4.00,1.00,6.00,13.50,13.75
2010-12-21,20966,SANDWICH BATH SPONGE,55,5.00,1.00,14.00,33.50,11.00
2011-01-07,21880,RED RETROSPOT TAPE,55,4.00,2.00,12.00,27.00,13.75
2011-01-11,21775,DECORATIVE FLORE BATHROOM BOTTLE,55,2.00,1.00,3.00,6.00,27.50
2011-01-21,22971,QUEENS GUARD COFFEE MUG,55,6.00,3.00,18.00,40.50,9.17
2011-01-23,47559B,TEA TIME OVEN GLOVE,55,10.00,3.00,16.00,35.50,5.50
2011-01-27,22934,BAKING MOULD EASTER EGG WHITE CHOC,55,5.00,2.00,8.00,17.00,11.00
2011-02-08,22328,ROUND SNACK BOXES SET OF 4 FRUITS,55,12.00,6.00,24.00,51.00,4.58
2011-02-20,22668,PINK BABY BUNTING,55,6.00,3.25,12.00,25.12,9.17
2011-02-22,21937,STRAWBERRY PICNIC BAG,55,6.00,2.00,16.00,37.00,9.17
2011-02-22,22664,TOY TIDY DOLLY GIRL DESIGN,55,5.00,1.00,6.00,13.50,11.00
2011-02-28,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,55,6.00,4.00,13.25,27.12,9.17
2011-03-10,21937,STRAWBERRY PICNIC BAG,55,6.00,2.00,16.00,37.00,9.17
2011-03-16,22668,PINK BABY BUNTING,55,6.00,3.25,12.00,25.12,9.17
2011-03-21,84659A,WHITE TRAVEL ALARM CLOCK,55,2.00,1.00,5.00,11.00,27.50
2011-03-22,85094,CANDY SPOT EGG WARMER RABBIT,55,3.50,1.00,10.00,23.50,15.71
2011-03-27,22265,EASTER DECORATION NATURAL CHICK,55,8.00,4.00,24.00,54.00,6.88
2011-03-29,22260,FELT EGG COSY BLUE RABBIT,55,4.00,1.00,12.00,28.50,13.75
2011-04-21,22668,PINK BABY BUNTING,55,6.00,3.25,12.00,25.12,9.17
2011-04-28,21922,UNION STRIPE WITH FRINGE HAMMOCK,55,3.00,2.00,7.75,16.38,18.33
2011-05-04,21933,PINK VINTAGE PAISLEY PICNIC BAG,55,5.00,2.00,12.00,27.00,11.00
2011-05-04,22378,WALL TIDY RETROSPOT,55,5.00,2.00,10.00,22.00,11.00
2011-05-12,21716,BOYS VINTAGE TIN SEASIDE BUCKET,55,8.00,2.00,12.00,27.00,6.88
2011-05-16,22381,TOY TIDY PINK POLKADOT,55,8.00,4.00,18.00,39.00,6.88
2011-05-18,47566B,TEA TIME PARTY BUNTING,55,7.00,3.00,15.00,33.00,7.86
2011-05-26,21218,RED SPOTTY BISCUIT TIN,55,7.00,3.00,12.00,25.50,7.86
2011-06-02,22381,TOY TIDY PINK POLKADOT,55,8.00,4.00,18.00,39.00,6.88
2011-06-13,10133,COLOURING PENCILS BROWN TUBE,55,10.00,5.00,24.25,53.12,5.50
2011-06-20,22488,NATURAL SLATE RECTANGLE CHALKBOARD,55,12.00,4.00,23.00,51.50,4.58
2011-06-20,22975,SPACEBOY CHILDRENS EGG CUP,55,11.00,2.00,12.00,27.00,5.00
2011-06-29,22815,CARD PSYCHEDELIC APPLES,55,12.00,5.00,24.00,52.50,4.58
2011-07-17,85014A,BLACK/BLUE POLKADOT UMBRELLA,55,4.00,2.00,7.00,14.50,13.75
2011-07-18,21936,RED RETROSPOT PICNIC BAG,55,7.00,3.00,19.00,43.00,7.86
2011-07-20,22230,JIGSAW TREE WITH WATERING CAN,55,3.00,1.00,12.00,28.50,18.33
2011-07-25,47566B,TEA TIME PARTY BUNTING,55,7.00,3.00,15.00,33.00,7.86
2011-07-27,23241,TREASURE TIN GYMKHANA DESIGN,55,8.00,4.00,18.75,40.88,6.88
2011-07-29,22971,QUEENS GUARD COFFEE MUG,55,6.00,3.00,18.00,40.50,9.17
2011-08-03,47593B,SCOTTIE DOGS BABY BIB,55,3.00,1.00,6.00,13.50,18.33
2011-08-11,23189,SET OF 12 FORK CANDLES,55,8.00,4.00,18.00,39.00,6.88
2011-09-07,23426,METAL SIGN DROP YOUR PANTS,55,10.00,6.00,17.00,33.50,5.50
2011-09-08,21992,check,55,5.00,2.00,12.00,27.00,11.00
2011-09-11,23083,SET 6 PAPER TABLE LANTERN STARS,55,12.50,6.00,22.75,47.88,4.40
2011-09-20,82581,TOILET METAL SIGN,55,12.00,3.00,22.00,50.50,4.58
2011-09-21,21524,DOORMAT SPOTTY HOME SWEET HOME,55,5.00,2.00,11.00,24.50,11.00
2011-09-21,22624,IVORY KITCHEN SCALES,55,5.00,3.00,9.00,18.00,11.00
2011-09-22,23234,BISCUIT TIN VINTAGE CHRISTMAS,55,9.00,6.00,19.00,38.50,6.11
2011-09-26,22207,FRYING PAN UNION FLAG,55,4.00,2.00,8.25,17.62,13.75
2011-09-30,84030E,ENGLISH ROSE HOT WATER BOTTLE,55,5.00,2.00,11.00,24.50,11.00
2011-10-05,22668,PINK BABY BUNTING,55,6.00,3.25,12.00,25.12,9.17
2011-10-12,22413,METAL SIGN TAKE IT OR LEAVE IT,55,6.00,3.00,12.00,25.50,9.17
2011-10-14,22174,PHOTO CUBE,55,6.00,2.00,15.00,34.50,9.17
2011-10-17,22979,PANTRY WASHING UP BRUSH,55,12.00,3.00,18.00,40.50,4.58
2011-10-17,23564,EGG CUP MILKMAID INGRID,55,12.50,5.00,24.00,52.50,4.40
2011-10-18,21070,VINTAGE BILLBOARD MUG,55,3.00,1.00,12.00,28.50,18.33
2011-10-18,47590B,PINK HAPPY BIRTHDAY BUNTING,55,6.00,3.00,12.00,25.50,9.17
2011-10-20,23241,TREASURE TIN GYMKHANA DESIGN,55,8.00,4.00,18.75,40.88,6.88
2011-10-25,23426,METAL SIGN DROP YOUR PANTS,55,10.00,6.00,17.00,33.50,5.50
2011-10-30,21809,CHRISTMAS HANGING TREE WITH BELL,55,10.00,3.00,22.00,50.50,5.50
2011-10-30,85034C,3 ROSE MORRIS BOXED CANDLES,55,4.00,2.00,15.00,34.50,13.75
2011-11-14,22027,TEA PARTY BIRTHDAY CARD,55,14.00,12.00,26.00,47.00,3.93
2011-11-16,22735,RIBBON REEL SOCKS AND MITTENS,55,8.50,3.00,12.00,25.50,6.47
2011-11-16,23191,BUNDLE OF 3 RETRO NOTE BOOKS,55,12.00,3.50,17.00,37.25,4.58
2011-11-16,23323,WHITE WICKER STAR,55,9.00,4.50,18.00,38.25,6.11
2011-11-17,21218,RED SPOTTY BISCUIT TIN,55,7.00,3.00,12.00,25.50,7.86
2011-11-17,23082,SET 6 PAPER TABLE LANTERN HEARTS,55,11.00,6.00,23.00,48.50,5.00
2011-11-17,23269,SET OF 2 CERAMIC CHRISTMAS TREES,55,12.00,4.00,13.00,26.50,4.58
2011-11-20,21616,4 PEAR BOTANICAL DINNER CANDLES,55,4.00,2.00,12.00,27.00,13.75
2011-11-20,21993,FLORAL FOLK STATIONERY SET,55,4.00,2.00,12.00,27.00,13.75
2011-11-21,48138,DOORMAT UNION FLAG,55,10.00,4.00,21.00,46.50,5.50
2011-11-21,48184,DOORMAT ENGLISH ROSE,55,4.00,2.00,10.00,22.00,13.75
2011-11-21,48185,DOORMAT FAIRY CAKE,55,4.00,2.00,11.00,24.50,13.75
2011-11-22,22568,FELTCRAFT CUSHION OWL,55,7.00,4.00,13.00,26.50,7.86
2011-11-23,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,55,4.00,2.00,20.50,48.25,13.75
2011-11-23,85034C,3 ROSE MORRIS BOXED CANDLES,55,4.00,2.00,15.00,34.50,13.75
2011-11-24,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,55,9.00,4.00,19.00,41.50,6.11
2011-12-05,22055,MINI CAKE STAND HANGING STRAWBERY,55,8.00,3.00,16.00,35.50,6.88
2011-12-05,22196,SMALL HEART MEASURING SPOONS,55,10.50,2.00,17.75,41.38,5.24
2011-12-05,22942,CHRISTMAS LIGHTS 10 SANTAS,55,5.00,3.00,10.00,20.50,11.00
2011-12-05,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,55,5.00,2.00,11.00,24.50,11.00
2011-12-06,22941,CHRISTMAS LIGHTS 10 REINDEER,55,10.00,4.00,19.50,42.75,5.50
2011-12-07,23172,REGENCY TEA PLATE PINK,55,14.00,11.50,28.00,52.75,3.93
2011-12-08,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,55,9.00,4.00,19.00,41.50,6.11
2011-12-08,22809,SET OF 6 T-LIGHTS SANTA,55,11.00,6.00,21.00,43.50,5.00
2011-12-09,21871,SAVE THE PLANET MUG,55,12.00,6.00,24.00,51.00,4.58
2009-12-01,21754,HOME BUILDING BLOCK WORD,54,10.00,5.00,18.00,37.50,5.40
2009-12-01,22138,BAKING SET 9 PIECE RETROSPOT,54,11.00,5.50,21.00,44.25,4.91
2009-12-01,90092,BLUE CRYSTAL BOOT PHONE CHARM,54,6.00,2.00,12.00,27.00,9.00
2009-12-02,82615,PINK MARSHMALLOW SCARF KNITTING KIT,54,3.00,1.00,7.00,16.00,18.00
2009-12-03,20979,36 PENCILS TUBE RED RETROSPOT,54,16.00,3.00,23.00,53.00,3.38
2009-12-04,79320,FLAMINGO LIGHTS,54,4.00,3.00,9.00,18.00,13.50
2009-12-06,37448,CERAMIC CAKE DESIGN SPOTTED MUG,54,12.00,4.00,18.00,39.00,4.50
2009-12-08,22302,COFFEE MUG PEARS DESIGN,54,6.00,6.00,18.00,36.00,9.00
2009-12-08,22303,COFFEE MUG APPLES DESIGN,54,9.00,6.00,18.00,36.00,6.00
2009-12-10,20685,DOORMAT RED RETROSPOT,54,11.00,4.00,20.00,44.00,4.91
2009-12-10,20828,GLITTER BUTTERFLY CLIPS,54,6.00,3.00,12.00,25.50,9.00
2009-12-16,20963,APPLE BATH SPONGE,54,6.00,2.00,12.00,27.00,9.00
2009-12-16,20966,SANDWICH BATH SPONGE,54,5.00,1.00,14.00,33.50,10.80
2010-01-07,47599A,PINK PARTY BAGS,54,6.00,3.00,14.00,30.50,9.00
2010-01-11,22325,MOBILE VINTAGE HEARTS,54,3.00,1.00,4.00,8.50,18.00
2010-01-11,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,54,5.00,2.00,10.00,22.00,10.80
2010-01-19,21644,ASSORTED TUTTI FRUTTI HEART BOX,54,7.00,2.50,12.00,26.25,7.71
2010-01-28,21908,CHOCOLATE THIS WAY METAL SIGN,54,12.00,3.00,16.00,35.50,4.50
2010-01-28,22021,BLUE FELT EASTER EGG BASKET,54,9.00,6.00,17.00,33.50,6.00
2010-02-01,21637,ASSORTED SANSKRIT MINI NOTEBOOK,54,18.00,2.00,18.00,42.00,3.00
2010-02-04,82581,TOILET METAL SIGN,54,12.00,3.00,22.00,50.50,4.50
2010-02-07,20685,DOORMAT RED RETROSPOT,54,11.00,4.00,20.00,44.00,4.91
2010-02-08,22328,ROUND SNACK BOXES SET OF 4 FRUITS,54,12.00,6.00,24.00,51.00,4.50
2010-02-16,21388,IVORY HANGING DECORATION CHICKEN,54,12.00,5.75,13.50,25.12,4.50
2010-02-17,22413,METAL SIGN TAKE IT OR LEAVE IT,54,6.00,3.00,12.00,25.50,9.00
2010-02-17,85041,UNKNOWN,54,5.00,2.00,13.00,29.50,10.80
2010-02-23,47570B,UNKNOWN,54,2.00,1.00,4.00,8.50,27.00
2010-02-28,20685,DOORMAT RED RETROSPOT,54,11.00,4.00,20.00,44.00,4.91
2010-03-01,22358,KINGS CHOICE TEA CADDY,54,5.00,2.00,8.00,17.00,10.80
2010-03-18,22433,WATERING CAN GREEN DINOSAUR,54,6.00,2.00,12.00,27.00,9.00
2010-03-18,47590A,BLUE HAPPY BIRTHDAY BUNTING,54,5.00,3.00,11.00,23.00,10.80
2010-03-22,22570,UNKNOWN,54,7.00,3.00,13.00,28.00,7.71
2010-03-30,47591D,PINK FAIRY CAKE CHILDRENS APRON,54,11.00,6.00,22.00,46.00,4.91
2010-03-31,22301,COFFEE MUG CAT + BIRD DESIGN,54,7.00,6.00,13.00,23.50,7.71
2010-04-06,22521,CHILDS GARDEN TROWEL PINK,54,11.50,2.00,15.00,34.50,4.70
2010-04-08,21749,LARGE RED RETROSPOT WINDMILL,54,6.00,2.00,9.00,19.50,9.00
2010-04-08,47590B,PINK HAPPY BIRTHDAY BUNTING,54,6.00,3.00,12.00,25.50,9.00
2010-04-09,21452,TOADSTOOL MONEY BOX,54,6.00,2.00,7.00,14.50,9.00
2010-04-11,22328,ROUND SNACK BOXES SET OF 4 FRUITS,54,12.00,6.00,24.00,51.00,4.50
2010-04-13,22037,ROBOT BIRTHDAY CARD,54,13.00,12.00,24.00,42.00,4.15
2010-04-14,22515,CHILDS GARDEN SPADE PINK,54,3.00,1.00,6.00,13.50,18.00
2010-04-14,47591D,PINK FAIRY CAKE CHILDRENS APRON,54,11.00,6.00,22.00,46.00,4.91
2010-04-18,21925,UNION STRIPE CUSHION COVER,54,6.00,2.00,12.00,27.00,9.00
2010-04-20,22521,CHILDS GARDEN TROWEL PINK,54,11.50,2.00,15.00,34.50,4.70
2010-04-22,21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,54,6.00,2.00,7.00,14.50,9.00
2010-04-22,21616,4 PEAR BOTANICAL DINNER CANDLES,54,4.00,2.00,12.00,27.00,13.50
2010-04-29,20718,RED RETROSPOT SHOPPER BAG,54,12.00,7.00,25.00,52.00,4.50
2010-04-29,22276,WASH BAG VINTAGE ROSE PAISLEY,54,6.00,2.00,7.00,14.50,9.00
2010-05-04,21749,LARGE RED RETROSPOT WINDMILL,54,6.00,2.00,9.00,19.50,9.00
2010-05-06,21218,RED SPOTTY BISCUIT TIN,54,7.00,3.00,12.00,25.50,7.71
2010-05-06,21871,SAVE THE PLANET MUG,54,12.00,6.00,24.00,51.00,4.50
2010-05-06,22327,ROUND SNACK BOXES SET OF 4 SKULLS,54,6.00,2.00,8.00,17.00,9.00
2010-05-07,47599B,BLUE PARTY BAGS,54,6.00,3.00,12.00,25.50,9.00
2010-05-09,22295,HEART FILIGREE DOVE LARGE,54,15.00,10.00,27.00,52.50,3.60
2010-05-10,21589,SWALLOW GIANT TUBE MATCHES,54,12.00,3.00,14.00,30.50,4.50
2010-05-16,48138,DOORMAT UNION FLAG,54,10.00,4.00,21.00,46.50,5.40
2010-05-19,22174,PHOTO CUBE,54,6.00,2.00,15.00,34.50,9.00
2010-05-23,22413,METAL SIGN TAKE IT OR LEAVE IT,54,6.00,3.00,12.00,25.50,9.00
2010-05-23,22502,PICNIC BASKET WICKER SMALL,54,8.00,3.50,17.00,37.25,6.75
2010-05-24,21542,UNKNOWN,54,12.00,3.00,18.00,40.50,4.50
2010-05-26,21153,RED SPOTTY TABLECLOTH,54,3.00,2.00,4.00,7.00,18.00
2010-05-26,21467,CHERRY CROCHET FOOD COVER,54,2.00,1.00,6.00,13.50,27.00
2010-05-26,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,54,12.00,6.00,16.00,31.00,4.50
2010-06-01,22458,CAST IRON HOOK GARDEN FORK,54,7.00,2.00,8.00,17.00,7.71
2010-06-02,21668,RED STRIPE CERAMIC DRAWER KNOB,54,14.00,10.00,27.00,52.50,3.86
2010-06-11,22413,METAL SIGN TAKE IT OR LEAVE IT,54,6.00,3.00,12.00,25.50,9.00
2010-06-13,21892,TRADITIONAL WOODEN CATCH CUP GAME,54,12.00,4.00,21.00,46.50,4.50
2010-06-13,47599B,BLUE PARTY BAGS,54,6.00,3.00,12.00,25.50,9.00
2010-06-18,21432,SET OF 3 CASES WOODLAND DESIGN,54,3.00,2.00,6.00,12.00,18.00
2010-06-27,47559B,TEA TIME OVEN GLOVE,54,10.00,3.00,16.00,35.50,5.40
2010-06-28,22367,CHILDRENS APRON SPACEBOY DESIGN,54,10.00,5.00,18.00,37.50,5.40
2010-06-30,21164,HOME SWEET HOME METAL SIGN,54,6.00,2.00,12.00,27.00,9.00
2010-07-06,17165B,UNKNOWN,54,6.00,1.75,16.50,38.62,9.00
2010-07-14,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,54,4.00,2.00,12.00,27.00,13.50
2010-07-15,47568,ENGLISH ROSE DESIGN PEG BAG,54,10.00,6.00,15.00,28.50,5.40
2010-07-19,21714,CITRONELLA CANDLE GARDEN POT,54,8.00,4.00,17.00,36.50,6.75
2010-07-19,22302,COFFEE MUG PEARS DESIGN,54,6.00,6.00,18.00,36.00,9.00
2010-07-19,22328,ROUND SNACK BOXES SET OF 4 FRUITS,54,12.00,6.00,24.00,51.00,4.50
2010-07-27,22301,COFFEE MUG CAT + BIRD DESIGN,54,7.00,6.00,13.00,23.50,7.71
2010-07-28,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,54,9.00,4.00,17.00,36.50,6.00
2010-08-05,21843,RED RETROSPOT CAKE STAND,54,6.00,2.00,12.00,27.00,9.00
2010-08-13,85131A,BEADED PEARL HEART WHITE ON STICK,54,7.00,3.00,15.00,33.00,7.71
2010-08-17,22271,FELTCRAFT DOLL ROSIE,54,6.00,3.00,13.00,28.00,9.00
2010-08-17,22273,FELTCRAFT DOLL MOLLY,54,6.00,2.00,12.00,27.00,9.00
2010-08-20,21892,TRADITIONAL WOODEN CATCH CUP GAME,54,12.00,4.00,21.00,46.50,4.50
2010-08-25,20828,GLITTER BUTTERFLY CLIPS,54,6.00,3.00,12.00,25.50,9.00
2010-08-25,84507B,STRIPES DESIGN MONKEY DOLL,54,2.00,1.00,6.00,13.50,27.00
