snapshot_date,sku_id,description,category,location_count,on_hand_quantity,on_order_quantity,reserved_quantity,available_supply_quantity,inventory_value,avg_daily_forecast_units,lead_time_days,reorder_point_units,days_of_supply,potential_stockout,excess_inventory,slow_moving,risk_level,risk_reason
,22630,DOLLY GIRL LUNCH BOX,UNMAPPED,,,,,,,11.5233,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22631,CIRCUS PARADE LUNCH BOX,UNMAPPED,,,,,,,3.9023,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22632,HAND WARMER RED RETROSPOT,UNMAPPED,,,,,,,13.2979,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22633,HAND WARMER UNION JACK,UNMAPPED,,,,,,,14.3869,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22634,CHILDS BREAKFAST SET SPACEBOY,UNMAPPED,,,,,,,1.6995,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22635,CHILDS BREAKFAST SET DOLLY GIRL,UNMAPPED,,,,,,,1.6237,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22636,CHILDS BREAKFAST SET CIRCUS PARADE,UNMAPPED,,,,,,,1.9588,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22637,PIGGY BANK RETROSPOT,UNMAPPED,,,,,,,0.9254,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22638,SET OF 4 NAPKIN CHARMS CROWNS,UNMAPPED,,,,,,,0.6194,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22639,SET OF 4 NAPKIN CHARMS HEARTS,UNMAPPED,,,,,,,1.3997,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22640,SET OF 4 NAPKIN CHARMS 3 KEYS,UNMAPPED,,,,,,,0.3776,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,UNMAPPED,,,,,,,0.2399,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22642,SET OF 4 NAPKIN CHARMS STARS,UNMAPPED,,,,,,,0.7349,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22643,SET OF 4 NAPKIN CHARMS LEAVES,UNMAPPED,,,,,,,0.5611,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22644,CERAMIC CHERRY CAKE MONEY BANK,UNMAPPED,,,,,,,4.5128,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,UNMAPPED,,,,,,,4.9378,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,UNMAPPED,,,,,,,5.8550,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22647,CERAMIC LOVE HEART MONEY BANK,UNMAPPED,,,,,,,0.5245,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22649,STRAWBERRY FAIRY CAKE TEAPOT,UNMAPPED,,,,,,,0.9321,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22650,CERAMIC PIRATE CHEST MONEY BANK,UNMAPPED,,,,,,,1.6515,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22651,GENTLEMAN SHIRT REPAIR KIT,UNMAPPED,,,,,,,2.2168,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22652,TRAVEL SEWING KIT,UNMAPPED,,,,,,,0.2582,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22653,BUTTON BOX,UNMAPPED,,,,,,,7.1526,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22654,DELUXE SEWING KIT,UNMAPPED,,,,,,,3.4736,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22655,VINTAGE RED KITCHEN CABINET,UNMAPPED,,,,,,,0.0881,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22656,VINTAGE BLUE KITCHEN CABINET,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22659,LUNCH BOX I LOVE LONDON,UNMAPPED,,,,,,,7.8569,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22660,DOORMAT I LOVE LONDON,UNMAPPED,,,,,,,0.5546,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,UNMAPPED,,,,,,,7.9990,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22662,LUNCH BAG DOLLY GIRL DESIGN,UNMAPPED,,,,,,,9.2431,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22663,JUMBO BAG DOLLY GIRL DESIGN,UNMAPPED,,,,,,,4.0257,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22664,TOY TIDY DOLLY GIRL DESIGN,UNMAPPED,,,,,,,1.2477,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,UNMAPPED,,,,,,,0.5308,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22666,RECIPE BOX PANTRY YELLOW DESIGN,UNMAPPED,,,,,,,12.4332,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22667,RECIPE BOX RETROSPOT,UNMAPPED,,,,,,,6.2893,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22668,PINK BABY BUNTING,UNMAPPED,,,,,,,1.5186,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22669,RED BABY BUNTING,UNMAPPED,,,,,,,1.4042,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22670,FRENCH WC SIGN BLUE METAL,UNMAPPED,,,,,,,2.4685,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22671,FRENCH LAUNDRY SIGN BLUE METAL,UNMAPPED,,,,,,,0.8186,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22672,FRENCH BATHROOM SIGN BLUE METAL,UNMAPPED,,,,,,,1.3072,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22673,FRENCH GARDEN SIGN BLUE METAL,UNMAPPED,,,,,,,0.4319,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22674,FRENCH TOILET SIGN BLUE METAL,UNMAPPED,,,,,,,1.1803,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22675,FRENCH KITCHEN SIGN BLUE METAL,UNMAPPED,,,,,,,0.6362,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22676,FRENCH BLUE METAL DOOR SIGN 1,UNMAPPED,,,,,,,0.9677,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22677,FRENCH BLUE METAL DOOR SIGN 2,UNMAPPED,,,,,,,0.6179,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22678,FRENCH BLUE METAL DOOR SIGN 3,UNMAPPED,,,,,,,0.7347,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22679,FRENCH BLUE METAL DOOR SIGN 4,UNMAPPED,,,,,,,0.5914,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22680,FRENCH BLUE METAL DOOR SIGN 5,UNMAPPED,,,,,,,0.7843,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22681,FRENCH BLUE METAL DOOR SIGN 6,UNMAPPED,,,,,,,0.7114,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22682,FRENCH BLUE METAL DOOR SIGN 7,UNMAPPED,,,,,,,0.6911,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22683,FRENCH BLUE METAL DOOR SIGN 8,UNMAPPED,,,,,,,0.4275,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22684,FRENCH BLUE METAL DOOR SIGN 9,UNMAPPED,,,,,,,0.4590,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22685,FRENCH BLUE METAL DOOR SIGN 0,UNMAPPED,,,,,,,0.5131,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22686,FRENCH BLUE METAL DOOR SIGN No,UNMAPPED,,,,,,,0.7941,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22687,DOORMAT CHRISTMAS VILLAGE,UNMAPPED,,,,,,,0.5815,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22688,DOORMAT PEACE ON EARTH BLUE,UNMAPPED,,,,,,,0.2772,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22689,UNKNOWN,UNMAPPED,,,,,,,1.1333,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22690,DOORMAT HOME SWEET HOME BLUE,UNMAPPED,,,,,,,1.0841,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22691,DOORMAT WELCOME SUNRISE,UNMAPPED,,,,,,,0.5293,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22692,DOORMAT WELCOME TO OUR HOME,UNMAPPED,,,,,,,1.3451,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,UNMAPPED,,,,,,,8.6291,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22694,WICKER STAR,UNMAPPED,,,,,,,9.1243,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22695,WICKER WREATH SMALL,UNMAPPED,,,,,,,2.6092,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22696,WICKER WREATH LARGE,UNMAPPED,,,,,,,2.9664,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22697,GREEN REGENCY TEACUP AND SAUCER,UNMAPPED,,,,,,,10.6772,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22698,PINK REGENCY TEACUP AND SAUCER,UNMAPPED,,,,,,,9.3755,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22699,ROSES REGENCY TEACUP AND SAUCER,UNMAPPED,,,,,,,11.4414,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22700,BLACK AND WHITE DOG BOWL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22701,PINK DOG BOWL,UNMAPPED,,,,,,,1.4759,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22702,BLACK AND WHITE CAT BOWL,UNMAPPED,,,,,,,0.2569,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22703,PINK CAT BOWL,UNMAPPED,,,,,,,1.7820,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22704,WRAP RED APPLES,UNMAPPED,,,,,,,2.1708,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22705,WRAP GREEN PEARS,UNMAPPED,,,,,,,0.4578,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22706,WRAP COWBOYS,UNMAPPED,,,,,,,0.7511,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22707,WRAP MONSTER FUN,UNMAPPED,,,,,,,1.1495,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22708,WRAP DOLLY GIRL,UNMAPPED,,,,,,,2.1601,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22709,WRAP WEDDING DAY,UNMAPPED,,,,,,,0.1133,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22710,WRAP I LOVE LONDON,UNMAPPED,,,,,,,2.1202,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22711,WRAP CIRCUS PARADE,UNMAPPED,,,,,,,0.6487,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22712,CARD DOLLY GIRL,UNMAPPED,,,,,,,5.7826,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22713,CARD I LOVE LONDON,UNMAPPED,,,,,,,1.6511,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22714,CARD BIRTHDAY COWBOY,UNMAPPED,,,,,,,2.2319,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22715,CARD WEDDING DAY,UNMAPPED,,,,,,,0.1789,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22716,CARD CIRCUS PARADE,UNMAPPED,,,,,,,1.4166,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22717,CARD DOG AND BALL,UNMAPPED,,,,,,,0.6102,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22718,CARD CAT AND TREE,UNMAPPED,,,,,,,0.5858,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22719,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22720,SET OF 3 CAKE TINS PANTRY DESIGN,UNMAPPED,,,,,,,9.8544,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22721,SET OF 3 CAKE TINS SKETCHBOOK,UNMAPPED,,,,,,,1.3806,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22722,SET OF 6 SPICE TINS PANTRY DESIGN,UNMAPPED,,,,,,,9.7562,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22723,SET OF 6 HERB TINS SKETCHBOOK,UNMAPPED,,,,,,,1.1964,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22725,ALARM CLOCK BAKELIKE CHOCOLATE,UNMAPPED,,,,,,,6.2380,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22726,ALARM CLOCK BAKELIKE GREEN,UNMAPPED,,,,,,,14.1676,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22727,ALARM CLOCK BAKELIKE RED,UNMAPPED,,,,,,,14.0299,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22728,ALARM CLOCK BAKELIKE PINK,UNMAPPED,,,,,,,10.4504,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22729,ALARM CLOCK BAKELIKE ORANGE,UNMAPPED,,,,,,,0.4513,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22730,ALARM CLOCK BAKELIKE IVORY,UNMAPPED,,,,,,,7.9779,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22731,3D CHRISTMAS STAMPS STICKERS,UNMAPPED,,,,,,,3.2549,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22732,3D VINTAGE CHRISTMAS STICKERS,UNMAPPED,,,,,,,6.7581,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22733,3D TRADITIONAL CHRISTMAS STICKERS,UNMAPPED,,,,,,,5.6581,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,UNMAPPED,,,,,,,13.2541,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22735,RIBBON REEL SOCKS AND MITTENS,UNMAPPED,,,,,,,2.9583,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22736,RIBBON REEL MAKING SNOWMEN,UNMAPPED,,,,,,,7.1055,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22737,RIBBON REEL CHRISTMAS PRESENT,UNMAPPED,,,,,,,8.6701,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22738,RIBBON REEL SNOWY VILLAGE,UNMAPPED,,,,,,,7.6209,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,UNMAPPED,,,,,,,9.6174,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22740,adjustment,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22741,FUNKY DIVA PEN,UNMAPPED,,,,,,,7.6956,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22742,MAKE YOUR OWN PLAYTIME CARD KIT,UNMAPPED,,,,,,,1.1233,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,UNMAPPED,,,,,,,1.3653,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22744,MAKE YOUR OWN MONSOON CARD KIT,UNMAPPED,,,,,,,1.7462,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22745,POPPY'S PLAYHOUSE BEDROOM,UNMAPPED,,,,,,,5.1161,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22746,POPPY'S PLAYHOUSE LIVINGROOM,UNMAPPED,,,,,,,2.7120,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22747,POPPY'S PLAYHOUSE BATHROOM,UNMAPPED,,,,,,,1.6673,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22748,POPPY'S PLAYHOUSE KITCHEN,UNMAPPED,,,,,,,5.1787,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,UNMAPPED,,,,,,,7.2488,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22750,FELTCRAFT PRINCESS LOLA DOLL,UNMAPPED,,,,,,,7.2144,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22751,FELTCRAFT PRINCESS OLIVIA DOLL,UNMAPPED,,,,,,,3.6172,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22752,SET 7 BABUSHKA NESTING BOXES,UNMAPPED,,,,,,,4.7689,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22753,SMALL YELLOW BABUSHKA NOTEBOOK,UNMAPPED,,,,,,,4.6343,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22754,SMALL RED BABUSHKA NOTEBOOK,UNMAPPED,,,,,,,5.4296,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22755,SMALL PURPLE BABUSHKA NOTEBOOK,UNMAPPED,,,,,,,3.6939,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22756,LARGE YELLOW BABUSHKA NOTEBOOK,UNMAPPED,,,,,,,1.4653,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22757,LARGE RED BABUSHKA NOTEBOOK,UNMAPPED,,,,,,,1.9279,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22758,LARGE PURPLE BABUSHKA NOTEBOOK,UNMAPPED,,,,,,,1.7311,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22759,check,UNMAPPED,,,,,,,7.7226,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22760,"TRAY, BREAKFAST IN BED",UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22761,CHEST 7 DRAWER MA CAMPAGNE,UNMAPPED,,,,,,,0.1619,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,UNMAPPED,,,,,,,0.3515,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22763,KEY CABINET MA CAMPAGNE,UNMAPPED,,,,,,,0.4691,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22765,NEWSPAPER STAND,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22766,PHOTO FRAME CORNICE,UNMAPPED,,,,,,,4.2559,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22767,TRIPLE PHOTO FRAME CORNICE,UNMAPPED,,,,,,,0.8086,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22768,FAMILY PHOTO FRAME CORNICE,UNMAPPED,,,,,,,1.9125,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22769,CHALKBOARD KITCHEN ORGANISER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22770,MIRROR CORNICE,UNMAPPED,,,,,,,0.2219,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,UNMAPPED,,,,,,,6.8343,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,UNMAPPED,,,,,,,2.4118,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,UNMAPPED,,,,,,,1.1224,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,UNMAPPED,,,,,,,1.2566,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,UNMAPPED,,,,,,,3.9237,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22776,SWEETHEART 3 TIER CAKE STAND,UNMAPPED,,,,,,,1.7260,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22777,GLASS CLOCHE LARGE,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22778,GLASS CLOCHE SMALL,UNMAPPED,,,,,,,0.4342,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22779,WOODEN OWLS LIGHT GARLAND,UNMAPPED,,,,,,,1.8051,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22780,LIGHT GARLAND BUTTERFILES PINK,UNMAPPED,,,,,,,1.7732,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22781,GUMBALL MAGAZINE RACK,UNMAPPED,,,,,,,1.5929,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22782,SET 3 WICKER STORAGE BASKETS,UNMAPPED,,,,,,,0.2996,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22783,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22784,LANTERN CREAM GAZEBO,UNMAPPED,,,,,,,2.7443,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22785,SQUARECUSHION COVER PINK UNION JACK,UNMAPPED,,,,,,,0.4260,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22786,CUSHION COVER PINK UNION JACK,UNMAPPED,,,,,,,0.3132,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22788,BROCANTE COAT RACK,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22789,T-LIGHT HOLDER SWEETHEART HANGING,UNMAPPED,,,,,,,0.4107,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22791,T-LIGHT GLASS FLUTED ANTIQUE,UNMAPPED,,,,,,,12.8551,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22792,FLUTED ANTIQUE CANDLE HOLDER,UNMAPPED,,,,,,,10.1918,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22794,SWEETHEART WIRE MAGAZINE RACK,UNMAPPED,,,,,,,0.3234,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22795,SWEETHEART RECIPE BOOK STAND,UNMAPPED,,,,,,,3.5207,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22796,PHOTO FRAME 3 CLASSIC HANGING,UNMAPPED,,,,,,,1.0574,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22797,CHEST OF DRAWERS GINGHAM HEART,UNMAPPED,,,,,,,0.3473,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22798,ANTIQUE GLASS DRESSING TABLE POT,UNMAPPED,,,,,,,3.7529,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22799,SWEETHEART WIRE FRUIT BOWL,UNMAPPED,,,,,,,0.4682,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,UNMAPPED,,,,,,,1.8020,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22801,ANTIQUE GLASS PEDESTAL BOWL,UNMAPPED,,,,,,,2.8653,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22802,FAUX FUR CHOCOLATE THROW,UNMAPPED,,,,,,,0.4226,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22804,PINK HANGING HEART T-LIGHT HOLDER,UNMAPPED,,,,,,,4.9068,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,UNMAPPED,,,,,,,1.2651,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22806,SET OF 6 T-LIGHTS WEDDING CAKE,UNMAPPED,,,,,,,0.4385,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22807,SET OF 6 T-LIGHTS TOADSTOOLS,UNMAPPED,,,,,,,1.5987,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22808,SET OF 6 T-LIGHTS EASTER CHICKS,UNMAPPED,,,,,,,0.1515,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22809,SET OF 6 T-LIGHTS SANTA,UNMAPPED,,,,,,,6.7511,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22810,SET OF 6 T-LIGHTS SNOWMEN,UNMAPPED,,,,,,,4.6742,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22811,SET OF 6 T-LIGHTS CACTI,UNMAPPED,,,,,,,1.6600,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22812,PACK 3 BOXES CHRISTMAS PANETTONE,UNMAPPED,,,,,,,2.2914,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22813,PACK 3 BOXES BIRD PANETTONE,UNMAPPED,,,,,,,2.8697,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22814,CARD PARTY GAMES,UNMAPPED,,,,,,,4.1846,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22815,CARD PSYCHEDELIC APPLES,UNMAPPED,,,,,,,4.4700,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22816,CARD MOTORBIKE SANTA,UNMAPPED,,,,,,,15.1471,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22817,CARD SUKI BIRTHDAY,UNMAPPED,,,,,,,4.7447,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22818,CARD CHRISTMAS VILLAGE,UNMAPPED,,,,,,,14.3678,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22819,"BIRTHDAY CARD, RETRO SPOT",UNMAPPED,,,,,,,5.1152,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22820,GIFT BAG BIRTHDAY,UNMAPPED,,,,,,,0.2971,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22821,GIFT BAG PSYCHEDELIC APPLES,UNMAPPED,,,,,,,1.7873,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22822,CREAM WALL PLANTER HEART SHAPED,UNMAPPED,,,,,,,0.2270,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22824,3 TIER SWEETHEART GARDEN SHELF,UNMAPPED,,,,,,,0.1113,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22825,DECORATIVE PLANT POT WITH FRIEZE,UNMAPPED,,,,,,,0.1283,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22826,LOVE SEAT ANTIQUE WHITE METAL,UNMAPPED,,,,,,,0.2311,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22827,RUSTIC SEVENTEEN DRAWER SIDEBOARD,UNMAPPED,,,,,,,0.1207,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,22829,SWEETHEART WIRE WALL TIDY,UNMAPPED,,,,,,,0.0928,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
